search_query,job_title,company,loc,posting_recency,employment_type,work_arrangement_type,experience_lvl,skill,min_years_of_exp
Data Engineer,Software Engineer,Devency   ,"Nozha,Cairo,Egypt",5 days ago,Full Time,Remote,Experienced,Software Development,2.0
Data Engineer,Software Engineer,Devency   ,"Nozha,Cairo,Egypt",5 days ago,Full Time,Remote,Experienced,Software Engineering,2.0
Data Engineer,Software Engineer,Devency   ,"Nozha,Cairo,Egypt",5 days ago,Full Time,Remote,Experienced,AI,2.0
Data Engineer,Software Engineer,Devency   ,"Nozha,Cairo,Egypt",5 days ago,Full Time,Remote,Experienced,Communication,2.0
Data Engineer,Software Engineer,Devency   ,"Nozha,Cairo,Egypt",5 days ago,Full Time,Remote,Experienced,Engineering,2.0
Data Engineer,Software Engineer,Devency   ,"Nozha,Cairo,Egypt",5 days ago,Full Time,Remote,Experienced,Engineering Services,2.0
Data Engineer,Lead Data Engineer (Insurance Industry Experience),emagine,"Makkah,Saudi Arabia",5 hours ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,Lead Data Engineer (Insurance Industry Experience),emagine,"Makkah,Saudi Arabia",5 hours ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,Lead Data Engineer (Insurance Industry Experience),emagine,"Makkah,Saudi Arabia",5 hours ago,Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,3.0
Data Engineer,Lead Data Engineer (Insurance Industry Experience),emagine,"Makkah,Saudi Arabia",5 hours ago,Full Time,On-site,Experienced,Information Technology (IT),3.0
Data Engineer,Lead Data Engineer (Insurance Industry Experience),emagine,"Makkah,Saudi Arabia",5 hours ago,Full Time,On-site,Experienced,Computer Science,3.0
Data Engineer,Lead Data Engineer (Insurance Industry Experience),emagine,"Makkah,Saudi Arabia",5 hours ago,Full Time,On-site,Experienced,Engineering,3.0
Data Engineer,Lead Data Engineer (Insurance Industry Experience),emagine,"Makkah,Saudi Arabia",5 hours ago,Full Time,On-site,Experienced,Software Development,3.0
Data Engineer,Lead Data Engineer (Insurance Industry Experience),emagine,"Makkah,Saudi Arabia",5 hours ago,Full Time,On-site,Experienced,Software Engineering,3.0
Data Engineer,Lead Data Engineer (Insurance Industry Experience),emagine,"Makkah,Saudi Arabia",5 hours ago,Full Time,On-site,Experienced,Computer Engineering,3.0
Data Engineer,Lead Data Engineer (Insurance Industry Experience),emagine,"Makkah,Saudi Arabia",5 hours ago,Full Time,On-site,Experienced,Java,3.0
Data Engineer,Product Manager,3D Diagnostix,"Maadi,Cairo,Egypt",28 days ago,Full Time,Hybrid,Manager,IT/Software Development,3.0
Data Engineer,Product Manager,3D Diagnostix,"Maadi,Cairo,Egypt",28 days ago,Full Time,Hybrid,Manager,Project/Program Management,3.0
Data Engineer,Product Manager,3D Diagnostix,"Maadi,Cairo,Egypt",28 days ago,Full Time,Hybrid,Manager,Engineering - Telecom/Technology,3.0
Data Engineer,Product Manager,3D Diagnostix,"Maadi,Cairo,Egypt",28 days ago,Full Time,Hybrid,Manager,Information Technology (IT),3.0
Data Engineer,Product Manager,3D Diagnostix,"Maadi,Cairo,Egypt",28 days ago,Full Time,Hybrid,Manager,Software Development,3.0
Data Engineer,Product Manager,3D Diagnostix,"Maadi,Cairo,Egypt",28 days ago,Full Time,Hybrid,Manager,Computer Science,3.0
Data Engineer,Product Manager,3D Diagnostix,"Maadi,Cairo,Egypt",28 days ago,Full Time,Hybrid,Manager,Product Management,3.0
Data Engineer,Product Manager,3D Diagnostix,"Maadi,Cairo,Egypt",28 days ago,Full Time,Hybrid,Manager,product owner,3.0
Data Engineer,Product Manager,3D Diagnostix,"Maadi,Cairo,Egypt",28 days ago,Full Time,Hybrid,Manager,Agile,3.0
Data Engineer,Product Manager,3D Diagnostix,"Maadi,Cairo,Egypt",28 days ago,Full Time,Hybrid,Manager,Product,3.0
Data Engineer,Senior Sales Engineer - Data & AI Security,Veeam Software,"Riyadh,Saudi Arabia",3 days ago,Full Time,On-site,Experienced,Sales/Retail,3.0
Data Engineer,Senior Sales Engineer - Data & AI Security,Veeam Software,"Riyadh,Saudi Arabia",3 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,Senior Sales Engineer - Data & AI Security,Veeam Software,"Riyadh,Saudi Arabia",3 days ago,Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,3.0
Data Engineer,Senior Sales Engineer - Data & AI Security,Veeam Software,"Riyadh,Saudi Arabia",3 days ago,Full Time,On-site,Experienced,Sales,3.0
Data Engineer,Senior Sales Engineer - Data & AI Security,Veeam Software,"Riyadh,Saudi Arabia",3 days ago,Full Time,On-site,Experienced,Engineering,3.0
Data Engineer,Senior Sales Engineer - Data & AI Security,Veeam Software,"Riyadh,Saudi Arabia",3 days ago,Full Time,On-site,Experienced,Sales Skills,3.0
Data Engineer,Senior Sales Engineer - Data & AI Security,Veeam Software,"Riyadh,Saudi Arabia",3 days ago,Full Time,On-site,Experienced,Sales Target,3.0
Data Engineer,Senior Sales Engineer - Data & AI Security,Veeam Software,"Riyadh,Saudi Arabia",3 days ago,Full Time,On-site,Experienced,Information Technology (IT),3.0
Data Engineer,Senior Sales Engineer - Data & AI Security,Veeam Software,"Riyadh,Saudi Arabia",3 days ago,Full Time,On-site,Experienced,Computer Science,3.0
Data Engineer,Senior Sales Engineer - Data & AI Security,Veeam Software,"Riyadh,Saudi Arabia",3 days ago,Full Time,On-site,Experienced,Mechanical Engineering,3.0
Data Engineer,Lead Data Quality Engineer (Finance),Dicetek LLC,"Dubai,United Arab Emirates",5 days ago,Freelance / Project,Remote,Experienced,IT/Software Development,3.0
Data Engineer,Lead Data Quality Engineer (Finance),Dicetek LLC,"Dubai,United Arab Emirates",5 days ago,Freelance / Project,Remote,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,Lead Data Quality Engineer (Finance),Dicetek LLC,"Dubai,United Arab Emirates",5 days ago,Freelance / Project,Remote,Experienced,Engineering - Mechanical/Electrical,3.0
Data Engineer,Lead Data Quality Engineer (Finance),Dicetek LLC,"Dubai,United Arab Emirates",5 days ago,Freelance / Project,Remote,Experienced,information technology (it),3.0
Data Engineer,Lead Data Quality Engineer (Finance),Dicetek LLC,"Dubai,United Arab Emirates",5 days ago,Freelance / Project,Remote,Experienced,computer science,3.0
Data Engineer,Lead Data Quality Engineer (Finance),Dicetek LLC,"Dubai,United Arab Emirates",5 days ago,Freelance / Project,Remote,Experienced,engineering,3.0
Data Engineer,Lead Data Quality Engineer (Finance),Dicetek LLC,"Dubai,United Arab Emirates",5 days ago,Freelance / Project,Remote,Experienced,software development,3.0
Data Engineer,Lead Data Quality Engineer (Finance),Dicetek LLC,"Dubai,United Arab Emirates",5 days ago,Freelance / Project,Remote,Experienced,sql,3.0
Data Engineer,Lead Data Quality Engineer (Finance),Dicetek LLC,"Dubai,United Arab Emirates",5 days ago,Freelance / Project,Remote,Experienced,quality,3.0
Data Engineer,Lead Data Quality Engineer (Finance),Dicetek LLC,"Dubai,United Arab Emirates",5 days ago,Freelance / Project,Remote,Experienced,testing,3.0
Data Engineer,Senior Manufacturing Process Engineer,Prima Elios,"6th of October,Giza,Egypt",5 days ago,Full Time,On-site,Manager,Manufacturing/Production,7.0
Data Engineer,Senior Manufacturing Process Engineer,Prima Elios,"6th of October,Giza,Egypt",5 days ago,Full Time,On-site,Manager,Engineering - Mechanical/Electrical,7.0
Data Engineer,Senior Manufacturing Process Engineer,Prima Elios,"6th of October,Giza,Egypt",5 days ago,Full Time,On-site,Manager,Engineering,7.0
Data Engineer,Senior Manufacturing Process Engineer,Prima Elios,"6th of October,Giza,Egypt",5 days ago,Full Time,On-site,Manager,Manufacturing,7.0
Data Engineer,Technical Office / Site Engineer (Mechanical),Aswaq,"Shorouk City,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,4.0
Data Engineer,Technical Office / Site Engineer (Mechanical),Aswaq,"Shorouk City,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Mechanical Engineering,4.0
Data Engineer,Technical Office / Site Engineer (Mechanical),Aswaq,"Shorouk City,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Real Estate,4.0
Data Engineer,Assembly Production Engineer – SMT Lines,Prima Elios,"6th of October,Giza,Egypt",5 days ago,Full Time,On-site,Entry Level,Manufacturing/Production,1.0
Data Engineer,Assembly Production Engineer – SMT Lines,Prima Elios,"6th of October,Giza,Egypt",5 days ago,Full Time,On-site,Entry Level,Engineering - Mechanical/Electrical,1.0
Data Engineer,Assembly Production Engineer – SMT Lines,Prima Elios,"6th of October,Giza,Egypt",5 days ago,Full Time,On-site,Entry Level,SMT,1.0
Data Engineer,Assembly Production Engineer – SMT Lines,Prima Elios,"6th of October,Giza,Egypt",5 days ago,Full Time,On-site,Entry Level,Production Engineering,1.0
Data Engineer,Sr. Security System & Data Center Engineer - DTS,AD Ports Group,"Dubai,United Arab Emirates",7 days ago,Full Time,On-site,Experienced,Installation/Maintenance/Repair,3.0
Data Engineer,Sr. Security System & Data Center Engineer - DTS,AD Ports Group,"Dubai,United Arab Emirates",7 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,Sr. Security System & Data Center Engineer - DTS,AD Ports Group,"Dubai,United Arab Emirates",7 days ago,Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,3.0
Data Engineer,Sr. Security System & Data Center Engineer - DTS,AD Ports Group,"Dubai,United Arab Emirates",7 days ago,Full Time,On-site,Experienced,Engineering,3.0
Data Engineer,Sr. Security System & Data Center Engineer - DTS,AD Ports Group,"Dubai,United Arab Emirates",7 days ago,Full Time,On-site,Experienced,CCTV,3.0
Data Engineer,Sr. Security System & Data Center Engineer - DTS,AD Ports Group,"Dubai,United Arab Emirates",7 days ago,Full Time,On-site,Experienced,Computer Science,3.0
Data Engineer,Sr. Security System & Data Center Engineer - DTS,AD Ports Group,"Dubai,United Arab Emirates",7 days ago,Full Time,On-site,Experienced,Electrical Engineering,3.0
Data Engineer,Sr. Security System & Data Center Engineer - DTS,AD Ports Group,"Dubai,United Arab Emirates",7 days ago,Full Time,On-site,Experienced,Information Technology (IT),3.0
Data Engineer,Sr. Security System & Data Center Engineer - DTS,AD Ports Group,"Dubai,United Arab Emirates",7 days ago,Full Time,On-site,Experienced,Access Control,3.0
Data Engineer,Sr. Security System & Data Center Engineer - DTS,AD Ports Group,"Dubai,United Arab Emirates",7 days ago,Full Time,On-site,Experienced,Electronics,3.0
Data Engineer,Civil Site Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,3.0
Data Engineer,Civil Site Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Engineering - Other,3.0
Data Engineer,Civil Site Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,AutoCAD,3.0
Data Engineer,Civil Site Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Civil,3.0
Data Engineer,Civil Site Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Civil Engineering,3.0
Data Engineer,Civil Site Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Construction,3.0
Data Engineer,Civil Site Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Engineering,3.0
Data Engineer,Civil Site Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Site,3.0
Data Engineer,Engineering Manager - Data Platform,Canonical,"Riyadh,Saudi Arabia",8 days ago,Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,3.0
Data Engineer,Engineering Manager - Data Platform,Canonical,"Riyadh,Saudi Arabia",8 days ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,Engineering Manager - Data Platform,Canonical,"Riyadh,Saudi Arabia",8 days ago,Full Time,On-site,Experienced,Project/Program Management,3.0
Data Engineer,Engineering Manager - Data Platform,Canonical,"Riyadh,Saudi Arabia",8 days ago,Full Time,On-site,Experienced,Engineering,3.0
Data Engineer,Engineering Manager - Data Platform,Canonical,"Riyadh,Saudi Arabia",8 days ago,Full Time,On-site,Experienced,Project Management,3.0
Data Engineer,Engineering Manager - Data Platform,Canonical,"Riyadh,Saudi Arabia",8 days ago,Full Time,On-site,Experienced,Information Technology (IT),3.0
Data Engineer,Engineering Manager - Data Platform,Canonical,"Riyadh,Saudi Arabia",8 days ago,Full Time,On-site,Experienced,Management,3.0
Data Engineer,Engineering Manager - Data Platform,Canonical,"Riyadh,Saudi Arabia",8 days ago,Full Time,On-site,Experienced,Computer Science,3.0
Data Engineer,Engineering Manager - Data Platform,Canonical,"Riyadh,Saudi Arabia",8 days ago,Full Time,On-site,Experienced,Civil Engineering,3.0
Data Engineer,Engineering Manager - Data Platform,Canonical,"Riyadh,Saudi Arabia",8 days ago,Full Time,On-site,Experienced,Construction,3.0
Data Engineer,Proposal Engineer,IETOS,"Sheraton,Cairo,Egypt",1 day ago,Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,3.0
Data Engineer,Proposal Engineer,IETOS,"Sheraton,Cairo,Egypt",1 day ago,Full Time,On-site,Experienced,Water Treatment Engineering,3.0
Data Engineer,Proposal Engineer,IETOS,"Sheraton,Cairo,Egypt",1 day ago,Full Time,On-site,Experienced,Project Scheduling,3.0
Data Engineer,Proposal Engineer,IETOS,"Sheraton,Cairo,Egypt",1 day ago,Full Time,On-site,Experienced,Tender Analysis,3.0
Data Engineer,Proposal Engineer,IETOS,"Sheraton,Cairo,Egypt",1 day ago,Full Time,On-site,Experienced,Proposal Development,3.0
Data Engineer,Proposal Engineer,IETOS,"Sheraton,Cairo,Egypt",1 day ago,Full Time,On-site,Experienced,MS Office Proficiency,3.0
Data Engineer,Proposal Engineer,IETOS,"Sheraton,Cairo,Egypt",1 day ago,Full Time,On-site,Experienced,Technical Writing,3.0
Data Engineer,Proposal Engineer,IETOS,"Sheraton,Cairo,Egypt",1 day ago,Full Time,On-site,Experienced,MS Office Suite,3.0
Data Engineer,Proposal Engineer,IETOS,"Sheraton,Cairo,Egypt",1 day ago,Full Time,On-site,Experienced,English,3.0
Data Engineer,Proposal Engineer,IETOS,"Sheraton,Cairo,Egypt",1 day ago,Full Time,On-site,Experienced,Technical Drawings,3.0
Data Engineer,Senior BIM Engineer,Estithmar Holding ,"Downtown,Cairo,Egypt",2 days ago,Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,4.0
Data Engineer,Senior BIM Engineer,Estithmar Holding ,"Downtown,Cairo,Egypt",2 days ago,Full Time,On-site,Experienced,Autodesk Revit,4.0
Data Engineer,Senior BIM Engineer,Estithmar Holding ,"Downtown,Cairo,Egypt",2 days ago,Full Time,On-site,Experienced,Architecture,4.0
Data Engineer,Senior BIM Engineer,Estithmar Holding ,"Downtown,Cairo,Egypt",2 days ago,Full Time,On-site,Experienced,Engineering,4.0
Data Engineer,Senior BIM Engineer,Estithmar Holding ,"Downtown,Cairo,Egypt",2 days ago,Full Time,On-site,Experienced,Navisworks,4.0
Data Engineer,Senior BIM Engineer,Estithmar Holding ,"Downtown,Cairo,Egypt",2 days ago,Full Time,On-site,Experienced,AutoCAD,4.0
Data Engineer,Senior BIM Engineer,Estithmar Holding ,"Downtown,Cairo,Egypt",2 days ago,Full Time,On-site,Experienced,AutoCAD Architecture,4.0
Data Engineer,Senior BIM Engineer,Estithmar Holding ,"Downtown,Cairo,Egypt",2 days ago,Full Time,On-site,Experienced,Autodesk Autocad,4.0
Data Engineer,Senior BIM Engineer,Estithmar Holding ,"Downtown,Cairo,Egypt",2 days ago,Full Time,On-site,Experienced,Autodesk,4.0
Data Engineer,HSE Engineer,Lecico Egypt,"Alexandria,Egypt",2 days ago,Full Time,On-site,Experienced,Engineering - Other,3.0
Data Engineer,HSE Engineer,Lecico Egypt,"Alexandria,Egypt",2 days ago,Full Time,On-site,Experienced,HSE,3.0
Data Engineer,HSE Engineer,Lecico Egypt,"Alexandria,Egypt",2 days ago,Full Time,On-site,Experienced,Safety,3.0
Data Engineer,HSE Engineer,Lecico Egypt,"Alexandria,Egypt",2 days ago,Full Time,On-site,Experienced,Engineering,3.0
Data Engineer,HSE Engineer,Lecico Egypt,"Alexandria,Egypt",2 days ago,Full Time,On-site,Experienced,Chemical Engineering,3.0
Data Engineer,HSE Engineer,Lecico Egypt,"Alexandria,Egypt",2 days ago,Full Time,On-site,Experienced,Chemical,3.0
Data Engineer,HSE Engineer,Lecico Egypt,"Alexandria,Egypt",2 days ago,Full Time,On-site,Experienced,ISO 45001,3.0
Data Engineer,Cost & Planning Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,1.0
Data Engineer,Cost & Planning Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Project/Program Management,1.0
Data Engineer,Cost & Planning Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,1.0
Data Engineer,Cost & Planning Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Engineering,1.0
Data Engineer,Cost & Planning Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Project Cost Control,1.0
Data Engineer,Cost & Planning Engineer,Eamar Al Delta ,"Tanta,Gharbia,Egypt",4 days ago,Full Time,On-site,Experienced,Planning,1.0
Data Engineer,Quality Engineer,Sumitomo Electric Egypt,"6th of October,Giza,Egypt",7 days ago,Full Time,On-site,Entry Level,Manufacturing/Production,0.0
Data Engineer,Quality Engineer,Sumitomo Electric Egypt,"6th of October,Giza,Egypt",7 days ago,Full Time,On-site,Entry Level,Quality,0.0
Data Engineer,Quality Engineer,Sumitomo Electric Egypt,"6th of October,Giza,Egypt",7 days ago,Full Time,On-site,Entry Level,Engineering,0.0
Data Engineer,Quality Engineer,Sumitomo Electric Egypt,"6th of October,Giza,Egypt",7 days ago,Full Time,On-site,Entry Level,quality,0.0
Data Engineer,Quality Engineer,Sumitomo Electric Egypt,"6th of October,Giza,Egypt",7 days ago,Full Time,On-site,Entry Level,Quality Assurance,0.0
Data Engineer,Quality Engineer,Sumitomo Electric Egypt,"6th of October,Giza,Egypt",7 days ago,Full Time,On-site,Entry Level,Quality Control,0.0
Data Engineer,Quality Engineer,Sumitomo Electric Egypt,"6th of October,Giza,Egypt",7 days ago,Full Time,On-site,Entry Level,Six Sigma,0.0
Data Engineer,Quality Engineer,Sumitomo Electric Egypt,"6th of October,Giza,Egypt",7 days ago,Full Time,On-site,Entry Level,Industrial Engineering,0.0
