search_query,job_title,company,loc,posting_recency,employment_type,work_arrangement_type,experience_lvl,years_of_experience,skill
Data Engineer,Quality Control Manager,Confidential -,"Bourj Alarab,Alexandria,Egypt",22 days ago,Full Time,On-site,Manager,·7+ Yrs of Exp,· Quality Management
Data Engineer,Quality Control Manager,Confidential -,"Bourj Alarab,Alexandria,Egypt",22 days ago,Full Time,On-site,Manager,·7+ Yrs of Exp,· Quality Assurance
Data Engineer,Quality Control Manager,Confidential -,"Bourj Alarab,Alexandria,Egypt",22 days ago,Full Time,On-site,Manager,·7+ Yrs of Exp,· Quality Control
Data Engineer,Quality Control Manager,Confidential -,"Bourj Alarab,Alexandria,Egypt",22 days ago,Full Time,On-site,Manager,·7+ Yrs of Exp,· ISO Standards
Data Engineer,Quality Control Manager,Confidential -,"Bourj Alarab,Alexandria,Egypt",22 days ago,Full Time,On-site,Manager,·7+ Yrs of Exp,· Root Cause Analysis
Data Engineer,Quality Control Manager,Confidential -,"Bourj Alarab,Alexandria,Egypt",22 days ago,Full Time,On-site,Manager,·7+ Yrs of Exp,· Process Improvement
Data Engineer,Quality Control Manager,Confidential -,"Bourj Alarab,Alexandria,Egypt",22 days ago,Full Time,On-site,Manager,·7+ Yrs of Exp,· Team Leadership
Data Engineer,Analyst - RM Optimization,Saudia Cargo -,"Makkah,Saudi Arabia",12 days ago,Full Time,,Entry Level,,·IT/Software Development
Data Engineer,Analyst - RM Optimization,Saudia Cargo -,"Makkah,Saudi Arabia",12 days ago,Full Time,,Entry Level,,·Analyst/Research
Data Engineer,Analyst - RM Optimization,Saudia Cargo -,"Makkah,Saudi Arabia",12 days ago,Full Time,,Entry Level,,·Engineering - Telecom/Technology
Data Engineer,Analyst - RM Optimization,Saudia Cargo -,"Makkah,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Analysis
Data Engineer,Analyst - RM Optimization,Saudia Cargo -,"Makkah,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Information Technology (IT)
Data Engineer,Analyst - RM Optimization,Saudia Cargo -,"Makkah,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Computer Science
Data Engineer,Analyst - RM Optimization,Saudia Cargo -,"Makkah,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Business Analysis
Data Engineer,Analyst - RM Optimization,Saudia Cargo -,"Makkah,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Finance
Data Engineer,Analyst - RM Optimization,Saudia Cargo -,"Makkah,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Accounting
Data Engineer,Analyst - RM Optimization,Saudia Cargo -,"Makkah,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Microsoft Office
Data Engineer,Foreign Purchasing Specialist,Valmore Holding -,"10th of Ramadan City,Sharqia,Egypt",11 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,·Logistics/Supply Chain
Data Engineer,Foreign Purchasing Specialist,Valmore Holding -,"10th of Ramadan City,Sharqia,Egypt",11 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,·Purchasing/Procurement
Data Engineer,Foreign Purchasing Specialist,Valmore Holding -,"10th of Ramadan City,Sharqia,Egypt",11 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· International Purchasing
Data Engineer,Foreign Purchasing Specialist,Valmore Holding -,"10th of Ramadan City,Sharqia,Egypt",11 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Analytical Thinking
Data Engineer,Foreign Purchasing Specialist,Valmore Holding -,"10th of Ramadan City,Sharqia,Egypt",11 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Supply chain cooridination
Data Engineer,Foreign Purchasing Specialist,Valmore Holding -,"10th of Ramadan City,Sharqia,Egypt",11 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Supply Chain Management
Data Engineer,Foreign Purchasing Specialist,Valmore Holding -,"10th of Ramadan City,Sharqia,Egypt",11 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Business Administration
Data Engineer,Foreign Purchasing Specialist,Valmore Holding -,"10th of Ramadan City,Sharqia,Egypt",11 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,Engineering
Data Engineer,Foreign Purchasing Specialist,Valmore Holding -,"10th of Ramadan City,Sharqia,Egypt",11 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· ERP systems
Data Engineer,Foreign Purchasing Specialist,Valmore Holding -,"10th of Ramadan City,Sharqia,Egypt",11 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· SAP
Data Engineer,Sales Home Automation Engineer,3Brothers -,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,·0 - 2 Yrs of Exp,·Sales/Retail
Data Engineer,Sales Home Automation Engineer,3Brothers -,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,·0 - 2 Yrs of Exp,·Engineering - Telecom/Technology
Data Engineer,Sales Home Automation Engineer,3Brothers -,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,·0 - 2 Yrs of Exp,·Engineering - Mechanical/Electrical
Data Engineer,Sales Home Automation Engineer,3Brothers -,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,·0 - 2 Yrs of Exp,· Sales Automation
Data Engineer,Sales Home Automation Engineer,3Brothers -,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,·0 - 2 Yrs of Exp,· Home Automation
Data Engineer,Sales Home Automation Engineer,3Brothers -,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,·0 - 2 Yrs of Exp,Sales Engineering
Data Engineer,Sales Home Automation Engineer,3Brothers -,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,·0 - 2 Yrs of Exp,· Sales
Data Engineer,Sales Home Automation Engineer,3Brothers -,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,·0 - 2 Yrs of Exp,· Sales Field
Data Engineer,Sales Home Automation Engineer,3Brothers -,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,·0 - 2 Yrs of Exp,· Sales Target
Data Engineer,Sales Home Automation Engineer,3Brothers -,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,·0 - 2 Yrs of Exp,· Sales Plan
Data Engineer,Analyst - ICV,Emirates Global Aluminium (EGA) -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Entry Level,,·IT/Software Development
Data Engineer,Analyst - ICV,Emirates Global Aluminium (EGA) -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Entry Level,,·Analyst/Research
Data Engineer,Analyst - ICV,Emirates Global Aluminium (EGA) -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Entry Level,,·Engineering - Telecom/Technology
Data Engineer,Analyst - ICV,Emirates Global Aluminium (EGA) -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Entry Level,,· Analysis
Data Engineer,Analyst - ICV,Emirates Global Aluminium (EGA) -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Entry Level,,· Information Technology (IT)
Data Engineer,Analyst - ICV,Emirates Global Aluminium (EGA) -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Entry Level,,· Computer Science
Data Engineer,Analyst - ICV,Emirates Global Aluminium (EGA) -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Entry Level,,· Business Analysis
Data Engineer,Analyst - ICV,Emirates Global Aluminium (EGA) -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Entry Level,,· Finance
Data Engineer,Analyst - ICV,Emirates Global Aluminium (EGA) -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Entry Level,,· Accounting
Data Engineer,Analyst - ICV,Emirates Global Aluminium (EGA) -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Entry Level,,· Microsoft Office
Data Engineer,Backend Engineer (Python / AI & ML Focus),Tutanic -,"Smouha,Alexandria,Egypt",2 months ago,Full Time,Remote,Entry Level,,·IT/Software Development
Data Engineer,Backend Engineer (Python / AI & ML Focus),Tutanic -,"Smouha,Alexandria,Egypt",2 months ago,Full Time,Remote,Entry Level,,· Python
Data Engineer,Backend Engineer (Python / AI & ML Focus),Tutanic -,"Smouha,Alexandria,Egypt",2 months ago,Full Time,Remote,Entry Level,,· RESTful API
Data Engineer,Backend Engineer (Python / AI & ML Focus),Tutanic -,"Smouha,Alexandria,Egypt",2 months ago,Full Time,Remote,Entry Level,,· backend developer
Data Engineer,Backend Engineer (Python / AI & ML Focus),Tutanic -,"Smouha,Alexandria,Egypt",2 months ago,Full Time,Remote,Entry Level,,· Fast API
Data Engineer,Backend Engineer (Python / AI & ML Focus),Tutanic -,"Smouha,Alexandria,Egypt",2 months ago,Full Time,Remote,Entry Level,,· Flask
Data Engineer,Backend Engineer (Python / AI & ML Focus),Tutanic -,"Smouha,Alexandria,Egypt",2 months ago,Full Time,Remote,Entry Level,,· Django
Data Engineer,Backend Engineer (Python / AI & ML Focus),Tutanic -,"Smouha,Alexandria,Egypt",2 months ago,Full Time,Remote,Entry Level,,· SQL
Data Engineer,Backend Engineer (Python / AI & ML Focus),Tutanic -,"Smouha,Alexandria,Egypt",2 months ago,Full Time,Remote,Entry Level,,· NoSQL
Data Engineer,Backend Engineer (Python / AI & ML Focus),Tutanic -,"Smouha,Alexandria,Egypt",2 months ago,Full Time,Remote,Entry Level,,· AWS
Data Engineer,Electrical BIM Specialist (Remote),Eracore -,"New York City,United States",11 days ago,Full Time,Remote,Experienced,·2+ Yrs of Exp,·Engineering - Construction/Civil/Architecture
Data Engineer,Electrical BIM Specialist (Remote),Eracore -,"New York City,United States",11 days ago,Full Time,Remote,Experienced,·2+ Yrs of Exp,·Engineering - Mechanical/Electrical
Data Engineer,Electrical BIM Specialist (Remote),Eracore -,"New York City,United States",11 days ago,Full Time,Remote,Experienced,·2+ Yrs of Exp,· Revit MEP
Data Engineer,Electrical BIM Specialist (Remote),Eracore -,"New York City,United States",11 days ago,Full Time,Remote,Experienced,·2+ Yrs of Exp,· BIM Coordination
Data Engineer,Electrical BIM Specialist (Remote),Eracore -,"New York City,United States",11 days ago,Full Time,Remote,Experienced,·2+ Yrs of Exp,· Clash Detection
Data Engineer,Electrical BIM Specialist (Remote),Eracore -,"New York City,United States",11 days ago,Full Time,Remote,Experienced,·2+ Yrs of Exp,· Navisworks
Data Engineer,Electrical BIM Specialist (Remote),Eracore -,"New York City,United States",11 days ago,Full Time,Remote,Experienced,·2+ Yrs of Exp,· BIM Modeling
Data Engineer,Electrical BIM Specialist (Remote),Eracore -,"New York City,United States",11 days ago,Full Time,Remote,Experienced,·2+ Yrs of Exp,· Autodesk Revit
Data Engineer,Electrical BIM Specialist (Remote),Eracore -,"New York City,United States",11 days ago,Full Time,Remote,Experienced,·2+ Yrs of Exp,Electrical Engineering
Data Engineer,Electrical BIM Specialist (Remote),Eracore -,"New York City,United States",11 days ago,Full Time,Remote,Experienced,·2+ Yrs of Exp,"· Mechanical, Electrical, and Plumbing (MEP)"
Data Engineer,PHP Developer (Phalcon Framework),Bright Creations -,"Smart Village,Giza,Egypt",12 days ago,Full Time,Hybrid,Experienced,·4+ Yrs of Exp,·IT/Software Development
Data Engineer,PHP Developer (Phalcon Framework),Bright Creations -,"Smart Village,Giza,Egypt",12 days ago,Full Time,Hybrid,Experienced,·4+ Yrs of Exp,Engineering
Data Engineer,PHP Developer (Phalcon Framework),Bright Creations -,"Smart Village,Giza,Egypt",12 days ago,Full Time,Hybrid,Experienced,·4+ Yrs of Exp,· APIs
Data Engineer,PHP Developer (Phalcon Framework),Bright Creations -,"Smart Village,Giza,Egypt",12 days ago,Full Time,Hybrid,Experienced,·4+ Yrs of Exp,· PHP
Data Engineer,PHP Developer (Phalcon Framework),Bright Creations -,"Smart Village,Giza,Egypt",12 days ago,Full Time,Hybrid,Experienced,·4+ Yrs of Exp,· Back-End Development
Data Engineer,PHP Developer (Phalcon Framework),Bright Creations -,"Smart Village,Giza,Egypt",12 days ago,Full Time,Hybrid,Experienced,·4+ Yrs of Exp,· Full Stack Development
Data Engineer,PHP Developer (Phalcon Framework),Bright Creations -,"Smart Village,Giza,Egypt",12 days ago,Full Time,Hybrid,Experienced,·4+ Yrs of Exp,· Computer Science
Data Engineer,PHP Developer (Phalcon Framework),Bright Creations -,"Smart Village,Giza,Egypt",12 days ago,Full Time,Hybrid,Experienced,·4+ Yrs of Exp,· Information Technology (IT)
Data Engineer,PHP Developer (Phalcon Framework),Bright Creations -,"Smart Village,Giza,Egypt",12 days ago,Full Time,Hybrid,Experienced,·4+ Yrs of Exp,· MVC
Data Engineer,PHP Developer (Phalcon Framework),Bright Creations -,"Smart Village,Giza,Egypt",12 days ago,Full Time,Hybrid,Experienced,·4+ Yrs of Exp,· Software Development
Data Engineer,Senior Procurement Specialist,Kandil Glass -,"10th of Ramadan City,Sharqia,Egypt",29 days ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,·Logistics/Supply Chain
Data Engineer,Senior Procurement Specialist,Kandil Glass -,"10th of Ramadan City,Sharqia,Egypt",29 days ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,·Purchasing/Procurement
Data Engineer,Senior Procurement Specialist,Kandil Glass -,"10th of Ramadan City,Sharqia,Egypt",29 days ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Procurement Management
Data Engineer,Senior Procurement Specialist,Kandil Glass -,"10th of Ramadan City,Sharqia,Egypt",29 days ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Supplier Negotiation
Data Engineer,Senior Procurement Specialist,Kandil Glass -,"10th of Ramadan City,Sharqia,Egypt",29 days ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Supply Chain Optimization
Data Engineer,Senior Procurement Specialist,Kandil Glass -,"10th of Ramadan City,Sharqia,Egypt",29 days ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Inventory Management
Data Engineer,Senior Procurement Specialist,Kandil Glass -,"10th of Ramadan City,Sharqia,Egypt",29 days ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· ERP and Procurement Software
Data Engineer,Senior Procurement Specialist,Kandil Glass -,"10th of Ramadan City,Sharqia,Egypt",29 days ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Contract Management
Data Engineer,Senior Procurement Specialist,Kandil Glass -,"10th of Ramadan City,Sharqia,Egypt",29 days ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,Data Analysis
Data Engineer,Senior Procurement Specialist,Kandil Glass -,"10th of Ramadan City,Sharqia,Egypt",29 days ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Cost Reduction Strategies
Data Engineer,Security Supervisor,Rotana Hotel Management Corporation PJSC -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,·IT/Software Development
Data Engineer,Security Supervisor,Rotana Hotel Management Corporation PJSC -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,·Legal
Data Engineer,Security Supervisor,Rotana Hotel Management Corporation PJSC -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,·Engineering - Telecom/Technology
Data Engineer,Security Supervisor,Rotana Hotel Management Corporation PJSC -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,· Security
Data Engineer,Security Supervisor,Rotana Hotel Management Corporation PJSC -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,· Information Technology (IT)
Data Engineer,Security Supervisor,Rotana Hotel Management Corporation PJSC -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,· Computer Science
Data Engineer,Security Supervisor,Rotana Hotel Management Corporation PJSC -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,Engineering
Data Engineer,Security Supervisor,Rotana Hotel Management Corporation PJSC -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,· CISSP
Data Engineer,Security Supervisor,Rotana Hotel Management Corporation PJSC -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,· CISM
Data Engineer,Security Supervisor,Rotana Hotel Management Corporation PJSC -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,Computer Engineering
Data Engineer,Senior Data Privacy & Compliance Consultant,Purple Sequence for Cybersecurity -,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,·5 - 10 Yrs of Exp,·Business Development
Data Engineer,Senior Data Privacy & Compliance Consultant,Purple Sequence for Cybersecurity -,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,·5 - 10 Yrs of Exp,·IT/Software Development
Data Engineer,Senior Data Privacy & Compliance Consultant,Purple Sequence for Cybersecurity -,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,·5 - 10 Yrs of Exp,·Engineering - Other
Data Engineer,Senior Data Privacy & Compliance Consultant,Purple Sequence for Cybersecurity -,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,·5 - 10 Yrs of Exp,· PDPL
Data Engineer,Senior Data Privacy & Compliance Consultant,Purple Sequence for Cybersecurity -,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,·5 - 10 Yrs of Exp,· ISO 27000
Data Engineer,Senior Data Privacy & Compliance Consultant,Purple Sequence for Cybersecurity -,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,·5 - 10 Yrs of Exp,Data Privacy
Data Engineer,Senior Data Privacy & Compliance Consultant,Purple Sequence for Cybersecurity -,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,·5 - 10 Yrs of Exp,· Regulatory Compliance
Data Engineer,Senior Data Privacy & Compliance Consultant,Purple Sequence for Cybersecurity -,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,·5 - 10 Yrs of Exp,· Risk Assessment
Data Engineer,Senior Data Privacy & Compliance Consultant,Purple Sequence for Cybersecurity -,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,·5 - 10 Yrs of Exp,· Policy Development
Data Engineer,Senior Data Privacy & Compliance Consultant,Purple Sequence for Cybersecurity -,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,·5 - 10 Yrs of Exp,· Incident Response
Data Engineer,Virtual Operations Data Entry Processing Specialist (Remote),Loyal To Cumbria -,"Dubai,United Arab Emirates",3 days ago,Freelance / Project,,Entry Level,,·Accounting/Finance
Data Engineer,Virtual Operations Data Entry Processing Specialist (Remote),Loyal To Cumbria -,"Dubai,United Arab Emirates",3 days ago,Freelance / Project,,Entry Level,,·IT/Software Development
Data Engineer,Virtual Operations Data Entry Processing Specialist (Remote),Loyal To Cumbria -,"Dubai,United Arab Emirates",3 days ago,Freelance / Project,,Entry Level,,·Engineering - Telecom/Technology
Data Engineer,Virtual Operations Data Entry Processing Specialist (Remote),Loyal To Cumbria -,"Dubai,United Arab Emirates",3 days ago,Freelance / Project,,Entry Level,,· information technology (it)
